ID,POS,Name,ORG,Lev,DOB,Age,HT,WT,B,T,Nat. Pop.,Loc. Pop.,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,INJ,INJ2,Left,BABIP,GAP,POW,EYE,K's,BA vL,GAP vL,POW vL,EYE vL,K vL,BA vR,GAP vR,POW vR,EYE vR,K vR,HT P,GAP P,POW P,EYE P,K P,BUN,BFH,BBT,GBT,FBT,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,SLR,YL,CV,TY,ECV,ETY,MLY,MLD,PROY,OPT,OY,ON40,IC,WAIV,DEM,R5,HT CM
1308,C,Corey Schober,Seattle Isotopes,MLB,1998-04-23,27,"6' 2""",200 lbs,R,R,Unkn.,Unkn.,43,43,N,N,N,N,N,N,Normal,Normal,-,-,-,45,55,60,50,40,45,55,60,50,40,45,55,60,50,40,45,55,60,50,40,50,50,Flyball,Pull,Normal,55,65,50,30,35,45,25,30,30,45,-,55,40,20,20,20,20,20,20,50,55,40,20,20,20,20,20,20,25,50,50,25,7000000,1,7000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1122,1B,Danny Schwarz,Chicago Broncos,MLB,1998-04-24,27,"5' 10""",200 lbs,R,R,Insig.,Insig.,41,41,N,H,N,L,H,N,Normal,Normal,-,-,-,40,40,55,60,50,40,40,55,60,50,40,40,55,60,50,40,40,55,60,50,50,50,Flyball,Normal,Normal,20,20,25,35,35,50,60,40,50,50,-,20,45,35,30,20,40,20,35,65,20,45,35,30,20,40,20,35,30,25,25,35,14900000,2,29800000,2,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
214,C,Bobby Segobia,Dallas Attack,MLB,1998-11-28,27,"6' 4""",200 lbs,R,R,Pop.,V.Pop,78,78,N,N,N,N,N,L,Normal,Normal,-,-,-,65,65,65,50,60,65,65,65,50,60,65,65,65,50,60,65,65,65,50,60,50,50,Line Drive,Pull,Spray,80,35,45,40,45,30,25,25,35,30,-,50,60,20,20,20,20,20,20,65,50,60,20,20,20,20,20,20,40,45,45,40,3000000,2,9000000,2,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
1114,C,Ryan Seidler,Chicago Broncos,MLB,1998-05-15,27,"6' 0""",200 lbs,R,R,Unkn.,Insig.,46,46,H,N,N,N,N,H,Normal,Normal,-,-,-,50,55,50,50,60,50,55,50,50,60,50,55,50,50,60,50,55,50,50,60,50,50,Line Drive,Normal,Spray,45,30,45,30,30,60,25,30,25,60,-,30,40,20,30,20,25,20,20,55,30,40,20,30,20,25,20,20,45,55,55,50,2600000,2,6200000,2,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
858,RF,Carlos Serrano,Fresno Biscuits,MLB,1998-11-04,27,"6' 3""",200 lbs,R,R,Fair,Fair,50,50,L,L,L,L,L,L,Normal,Normal,-,-,-,60,55,55,65,45,60,55,55,65,45,60,55,55,65,45,60,55,55,65,45,50,50,Line Drive,Normal,Normal,20,20,25,55,55,50,50,55,50,40,-,20,75,50,50,40,60,40,50,80,20,75,50,50,40,60,40,50,30,20,20,40,700000,1,700000,1,-,0,10,1720,10,0,0,-,-,-,-,No,190.5
475,RF,John Sherman,Denver Swordfish,MLB,1998-10-21,27,"6' 0""",200 lbs,R,R,Pop.,Pop.,53,53,L,N,N,N,N,N,Normal,Normal,-,-,-,55,50,55,50,55,55,50,55,50,55,55,50,55,50,55,55,50,55,50,55,50,50,Normal,Spray,Normal,20,20,25,50,40,50,20,70,35,70,-,20,60,30,35,25,80,65,75,75,20,60,30,35,25,80,65,75,60,65,65,55,15200000,2,30400000,2,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
274,RF,Mark Shore,Fort Worth Villains,MLB,1998-08-20,27,"6' 1""",200 lbs,R,R,Insig.,Insig.,47,47,N,N,L,N,L,L,Normal,Normal,-,-,-,55,60,50,45,55,55,60,50,45,55,55,60,50,45,55,55,60,50,45,55,50,50,Line Drive,Normal,Normal,20,20,20,30,25,40,20,65,50,65,-,20,35,20,20,20,70,50,65,40,20,35,20,20,20,70,50,65,45,35,35,40,9000000,2,19500000,2,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
1466,1B,Dan Shortt,Fresno Biscuits,MLB,1998-12-06,27,"6' 4""",200 lbs,R,R,Insig.,Insig.,45,45,N,N,L,N,L,N,Normal,Normal,-,-,-,45,50,60,60,45,45,50,60,60,45,45,50,60,60,45,45,50,60,60,45,50,50,Flyball,Pull,Spray,20,20,25,35,35,35,50,35,25,30,-,20,50,25,20,20,25,20,20,55,20,50,25,20,20,25,20,20,40,55,55,40,13500000,3,39500000,3,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
988,LF,Jose Sierra,Jersey City Timberjacks,MLB,1998-11-25,27,"6' 4""",200 lbs,R,R,Unkn.,Unkn.,44,44,L,L,L,L,L,L,Normal,Normal,-,-,-,55,60,50,50,50,55,60,50,50,50,55,60,50,50,50,55,60,50,50,50,50,50,Line Drive,Pull,Normal,20,20,20,35,35,40,30,60,65,60,-,20,50,20,20,20,65,45,60,55,20,50,20,20,20,65,45,60,35,35,35,40,700000,1,700000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
883,SS,Juan Sifuentes,Brooklyn Jaguars,MLB,1998-06-20,27,"6' 2""",200 lbs,R,R,V.Pop,Ex.Pop.,68,68,N,N,N,N,H,N,Normal,Normal,-,-,-,60,40,60,60,55,60,40,60,60,55,60,40,60,60,55,60,40,60,60,55,50,50,Normal,Pull,Pull,20,20,20,75,70,70,65,75,75,55,-,20,80,80,75,70,80,70,75,80,20,80,80,75,70,80,70,75,50,60,60,50,880000,1,880000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
20,1B,Bill Simmons,New York Legends,MLB,1998-08-23,27,"6' 1""",200 lbs,R,R,Fair,Known,47,47,N,N,N,N,N,H,Normal,Normal,-,-,-,50,65,55,50,55,50,65,55,50,55,50,65,55,50,55,50,65,55,50,55,50,50,Line Drive,Normal,Normal,20,20,20,60,65,70,55,55,50,60,-,20,70,65,65,55,60,40,55,80,20,70,65,65,55,60,40,55,30,25,25,35,3800000,1,3800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
1394,3B,Aaron Smith,Los Angeles Daredevils,MLB,1998-01-24,27,"6' 3""",200 lbs,R,R,Unkn.,Unkn.,39,39,L,L,L,L,L,L,Normal,Iron Man,-,-,-,65,60,55,45,25,65,60,55,45,25,65,60,55,45,25,65,60,55,45,25,50,50,Line Drive,Normal,Spray,20,20,20,65,55,40,45,45,55,60,-,20,75,60,45,45,50,20,50,80,20,75,60,45,45,50,20,50,50,40,40,50,20000000,1,20000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,190.5
854,RF,Ricky Smith,Tulsa Flying Squirrels,MLB,1998-04-01,27,"6' 2""",200 lbs,R,R,Unkn.,Unkn.,39,39,L,L,L,L,L,L,Normal,Normal,-,-,-,40,45,45,60,55,40,45,45,60,55,40,45,45,60,55,40,45,45,60,55,50,50,Flyball,Normal,Normal,20,20,20,25,25,50,20,60,65,35,-,20,35,20,20,20,65,45,50,40,20,35,20,20,20,65,45,50,50,35,35,40,10000000,1,10000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1303,3B,Nate Smykal,Los Angeles Daredevils,MLB,1998-11-14,27,"6' 1""",200 lbs,R,R,Fair,Fair,60,60,L,L,L,L,L,L,Normal,Durable,-,-,-,65,60,55,50,60,65,60,55,50,60,65,60,55,50,60,65,60,55,50,60,50,50,Line Drive,Pull,Spray,30,30,25,60,35,75,55,30,45,75,-,20,65,55,55,50,30,20,20,80,20,65,55,55,50,30,20,20,25,50,50,30,5500000,1,5500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
974,RF,Armando Solano,Charlotte Copperheads,MLB,1998-10-31,27,"6' 4""",200 lbs,R,R,Insig.,Insig.,38,38,N,N,N,L,H,H,Normal,Iron Man,-,-,-,55,70,50,40,45,55,70,50,40,45,55,70,50,40,45,55,70,50,40,45,50,50,Line Drive,Spray,Normal,20,20,25,35,35,40,20,50,60,55,-,20,50,20,20,20,55,30,50,60,20,50,20,20,20,55,30,50,20,50,50,50,4800000,1,4800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
1619,C,Jared Soper,Atlanta Musketeers,MLB,1998-02-25,27,"6' 2""",200 lbs,R,R,Unkn.,Unkn.,47,47,L,L,L,L,L,L,Normal,Normal,-,-,-,60,55,40,65,55,60,55,40,65,55,60,55,40,65,55,60,55,40,65,55,50,50,Line Drive,Normal,Normal,50,65,50,35,35,55,30,45,30,55,-,55,45,20,30,20,45,20,40,60,55,45,20,30,20,45,20,40,20,30,30,50,580000,1,580000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
672,1B,Cody Sparrow,Los Angeles Daredevils,MLB,1998-03-08,27,"6' 2""",200 lbs,R,R,Pop.,Pop.,53,53,N,N,N,H,N,N,Normal,Iron Man,-,-,-,50,45,60,75,45,50,45,60,75,45,50,45,60,75,45,50,45,60,75,45,50,50,Flyball,Spray,Normal,20,20,20,55,55,55,65,45,50,45,-,20,70,55,50,45,45,20,35,80,20,70,55,50,45,45,20,35,40,35,35,40,4200000,1,4200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1371,2B,Josh Stackhouse,Mesa Storm,MLB,1998-07-16,27,"6' 0""",200 lbs,R,R,Insig.,Insig.,39,39,N,N,N,L,N,H,Normal,Normal,-,-,-,50,55,55,40,40,50,55,55,40,40,50,55,55,40,40,50,55,55,40,40,50,50,Normal,Normal,Normal,25,25,20,45,65,65,60,40,50,30,-,20,65,50,55,45,35,20,25,80,20,65,50,55,45,35,20,25,50,25,25,30,13700000,3,41100000,3,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
996,LF,Matt Stady,Atlanta Musketeers,MLB,1998-03-25,27,"6' 2""",200 lbs,R,R,Unkn.,Unkn.,46,46,L,L,L,L,L,L,Normal,Normal,-,-,-,60,55,50,45,50,60,55,50,45,50,60,55,50,45,50,60,55,50,45,50,50,50,Line Drive,Spray,Normal,20,20,20,40,30,40,35,55,70,70,-,20,50,20,20,20,65,40,60,60,20,50,20,20,20,65,40,60,50,55,55,45,13000000,1,13000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1124,RF,Justin Stanfill,Chicago Broncos,MLB,1998-11-24,27,"6' 4""",200 lbs,R,R,Ex.Pop.,Ex.Pop.,60,60,L,H,N,L,H,N,Normal,Normal,-,-,-,55,50,60,45,60,55,50,60,45,60,55,50,60,45,60,55,50,60,45,60,50,50,Normal,Normal,Normal,20,20,20,40,35,35,30,75,35,55,-,20,55,25,20,20,80,70,70,65,20,55,25,20,20,80,70,70,45,60,60,45,18400000,4,88800000,4,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
904,RF,Jim Stanley,Oklahoma City Lynx,MLB,1998-10-24,27,"6' 5""",200 lbs,R,R,Pop.,Pop.,52,52,L,L,L,L,L,L,Normal,Normal,-,-,-,50,60,55,55,60,50,60,55,55,60,50,60,55,55,60,50,60,55,55,60,50,50,Normal,Normal,Spray,20,20,20,30,30,45,20,60,35,70,-,20,40,20,20,20,65,45,65,45,20,40,20,20,20,65,45,65,50,50,50,35,10000000,1,10000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,195.57999999999998
1,1B,David Steckler,San Antonio Wild Horses,MLB,1998-02-25,27,"6' 1""",200 lbs,R,R,Unkn.,Unkn.,42,42,L,L,L,L,L,L,Normal,Normal,-,-,-,55,60,55,60,35,55,60,55,60,35,55,60,55,60,35,55,60,55,60,35,50,50,Line Drive,Normal,Normal,20,20,20,40,50,60,70,30,40,30,-,20,60,45,45,25,20,20,20,75,20,60,45,45,25,20,20,20,35,35,35,45,9500000,1,9500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
1277,2B,Tom Stevens,Tulsa Flying Squirrels,MLB,1998-07-14,27,"6' 2""",200 lbs,R,R,Insig.,Insig.,40,40,N,H,L,L,N,N,Normal,Fragile,-,-,-,50,60,35,40,60,50,60,35,40,60,50,60,35,40,60,50,60,35,40,60,50,50,Normal,Spray,Normal,20,20,20,60,60,60,50,60,65,35,-,20,70,60,60,50,65,45,50,80,20,70,60,60,50,65,45,50,50,50,50,50,3200000,1,3200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
953,CF,Adam Stewart,Tucson Hurons,MLB,1998-11-21,27,"6' 4""",200 lbs,R,R,Insig.,Insig.,59,59,L,L,L,L,L,L,Normal,Normal,-,-,-,55,60,55,55,50,55,60,55,55,50,55,60,55,55,50,55,60,55,55,50,50,50,Line Drive,Pull,Normal,20,20,20,45,45,50,35,70,70,60,-,20,70,35,40,30,80,65,75,75,20,70,35,40,30,80,65,75,65,70,70,70,8000000,1,8000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
1233,1B,Jamie Stewart,Houston Aeros,MLB,1998-03-30,27,"5' 11""",200 lbs,R,R,Unkn.,Unkn.,36,36,N,N,N,N,N,N,Normal,Normal,-,-,-,25,60,60,35,50,25,60,60,35,50,25,60,60,35,50,25,60,60,35,50,50,50,Flyball,Pull,Spray,20,20,20,35,50,35,55,25,35,40,-,20,50,35,25,20,20,20,20,70,20,50,35,25,20,20,20,20,25,50,50,30,2000000,2,5400000,2,-,0,10,1720,10,0,0,-,-,-,-,No,180.34
1462,SS,David Stillman,Dallas Attack,MLB,1998-11-05,27,"6' 2""",200 lbs,R,R,Insig.,Known,59,59,L,L,L,L,L,L,Normal,Normal,-,-,-,60,75,50,50,55,60,75,50,50,55,60,75,50,50,55,60,75,50,50,55,50,50,Line Drive,Pull,Normal,20,20,20,70,70,70,70,60,60,45,-,20,80,75,75,70,65,50,55,80,20,80,75,75,70,65,50,55,50,30,30,50,9000000,1,9000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
909,RF,Randy Sullivan,Boston Slammers,MLB,1998-10-01,27,"6' 1""",200 lbs,R,R,Unkn.,Unkn.,38,38,L,L,L,L,L,L,Normal,Durable,-,-,-,60,50,30,55,35,60,50,30,55,35,60,50,30,55,35,60,50,30,55,35,50,50,Line Drive,Pull,Normal,20,20,20,35,35,50,30,70,65,45,-,20,45,20,25,20,80,65,70,60,20,45,20,25,20,80,65,70,55,60,60,60,7500000,1,7500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
822,LF,Sergio Suniga,Boston Slammers,MLB,1998-04-25,27,"6' 2""",200 lbs,R,R,Known,Pop.,64,64,N,N,N,N,N,N,Normal,Iron Man,-,-,-,55,50,60,60,65,55,50,60,60,65,55,50,60,60,65,55,50,60,60,65,50,50,Normal,Pull,Normal,20,20,20,45,40,40,35,60,70,35,-,20,60,35,25,25,65,50,55,70,20,60,35,25,25,65,50,55,50,65,65,50,530000,1,530000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1562,C,Eric Sutton,Houston Aeros,MLB,1998-02-14,27,"6' 0""",200 lbs,R,R,Known,V.Pop,74,74,N,N,N,N,N,H,Normal,Iron Man,-,-,-,55,45,60,65,65,55,45,60,65,65,55,45,60,65,65,55,45,60,65,65,50,50,Normal,Normal,Pull,35,60,30,35,40,40,30,35,30,35,-,35,45,20,20,20,30,20,20,60,35,45,20,20,20,30,20,20,25,50,50,50,3600000,1,3600000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
911,RF,Keon Swann,Milwaukee Sand Gnats,MLB,1998-05-17,27,"6' 4""",200 lbs,R,R,Unkn.,Unkn.,42,42,L,L,L,L,L,L,Normal,Normal,-,-,-,45,25,55,50,55,45,25,55,50,55,45,25,55,50,55,45,25,55,50,55,50,50,Flyball,Pull,Normal,20,20,20,30,30,45,20,60,45,55,-,20,40,20,20,20,65,45,60,45,20,40,20,20,20,65,45,60,45,55,55,55,700000,1,700000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
666,1B,Matt Szabo,Los Angeles Daredevils,MLB,1998-05-03,27,"6' 2""",200 lbs,R,R,V.Pop,Ex.Pop.,51,51,L,H,H,L,H,N,Normal,Iron Man,-,-,-,60,40,55,55,50,60,40,55,55,50,60,40,55,55,50,60,40,55,55,50,50,50,Normal,Pull,Pull,20,20,25,65,70,35,45,30,35,25,-,20,75,60,45,50,25,20,20,80,20,75,60,45,50,25,20,20,25,50,50,25,530000,1,530000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
886,RF,Jan Tallent,Columbus Bears,MLB,1998-08-21,27,"6' 0""",200 lbs,R,R,Unkn.,Unkn.,45,45,L,L,L,L,L,L,Normal,Normal,-,-,-,55,55,40,60,50,55,55,40,60,50,55,55,40,60,50,55,55,40,60,50,50,50,Line Drive,Normal,Normal,20,20,20,35,30,45,20,70,40,65,-,20,40,20,20,20,75,60,70,50,20,40,20,20,20,75,60,70,35,35,35,35,4200000,1,4200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1203,3B,Ryan Tanner,Atlanta Musketeers,MLB,1998-04-04,27,"6' 0""",200 lbs,R,R,Unkn.,Unkn.,31,31,L,L,L,L,L,L,Normal,Normal,-,-,-,40,40,30,50,50,40,40,30,50,50,40,40,30,50,50,40,40,30,50,50,50,50,Normal,Pull,Spray,20,20,20,65,35,70,55,35,35,65,-,20,60,55,55,50,40,20,35,80,20,60,55,55,50,40,20,35,40,40,40,40,1200000,1,1200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
775,RF,Salah Thind,Portland Apple Sox,MLB,1998-09-06,27,"6' 1""",200 lbs,R,R,Insig.,Fair,44,44,N,N,N,L,N,N,Normal,Normal,-,-,-,50,65,50,40,60,50,65,50,40,60,50,65,50,40,60,50,65,50,40,60,50,50,Normal,Normal,Normal,20,20,20,25,25,45,20,65,65,50,-,20,30,20,20,20,70,55,65,35,20,30,20,20,20,70,55,65,30,50,50,35,17000000,1,17000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
1128,RF,Larry Thomson,Chicago Broncos,MLB,1998-08-15,27,"6' 0""",200 lbs,R,R,V.Pop,V.Pop,54,54,N,N,L,N,L,N,Normal,Normal,-,-,-,60,55,55,55,50,60,55,55,55,50,60,55,55,55,50,60,55,55,55,50,50,50,Line Drive,Normal,Spray,20,20,20,25,25,40,20,45,55,65,-,20,25,20,20,20,55,30,50,30,20,25,20,20,20,55,30,50,40,35,35,45,530000,1,530000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1105,1B,Karl Thrippleton,Denver Swordfish,MLB,1998-05-29,27,"6' 4""",200 lbs,R,R,Pop.,Pop.,55,55,L,L,L,L,L,L,Normal,Normal,-,-,-,55,55,65,40,55,55,55,65,40,55,55,55,65,40,55,55,55,65,40,55,50,50,Normal,Pull,Spray,20,20,20,45,60,45,50,30,50,30,-,20,70,40,35,25,20,20,20,80,20,70,40,35,25,20,20,20,50,50,50,60,10500000,1,10500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
1501,SS,Scott Till,Houston Aeros,MLB,1998-06-11,27,"6' 0""",200 lbs,R,R,Known,Known,66,66,L,L,L,L,L,L,Normal,Normal,-,-,-,50,65,60,60,60,50,65,60,60,60,50,65,60,60,60,50,65,60,60,60,50,50,Line Drive,Normal,Normal,20,20,20,70,70,75,65,40,55,50,-,20,75,80,75,70,40,20,35,80,20,75,80,75,70,40,20,35,50,50,50,55,700000,1,700000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1492,3B,Zach Tolzman,Oklahoma City Lynx,MLB,1998-10-24,27,"6' 1""",200 lbs,R,R,Insig.,Insig.,53,53,L,L,L,L,L,L,Normal,Iron Man,-,-,-,60,60,50,50,60,60,60,50,50,60,60,60,50,50,60,60,60,50,50,60,50,50,Line Drive,Pull,Spray,20,20,20,50,40,60,65,35,70,50,-,20,60,50,45,40,35,20,35,75,20,60,50,45,40,35,20,35,35,30,30,35,2400000,1,2400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
467,2B,Jose Torres,Denver Swordfish,MLB,1998-01-08,27,"5' 10""",200 lbs,R,R,Insig.,Fair,49,49,L,L,N,H,N,N,Normal,Normal,-,-,-,55,25,65,50,45,55,25,65,50,45,55,25,65,50,45,55,25,65,50,45,50,50,Flyball,Pull,Normal,20,20,25,55,50,50,60,55,60,40,-,20,60,50,45,40,60,40,50,80,20,60,50,45,40,60,40,50,50,50,50,50,5000000,1,5000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
1107,1B,Luis Torres,Tulsa Flying Squirrels,MLB,1998-10-14,27,"6' 0""",200 lbs,R,R,Fair,Fair,52,52,L,L,L,L,L,L,Normal,Fragile,-,-,-,50,50,55,60,65,50,50,55,60,65,50,50,55,60,65,50,50,55,60,65,50,50,Normal,Spray,Spray,20,20,20,65,50,50,35,25,35,35,-,20,65,50,45,40,20,20,20,80,20,65,50,45,40,20,20,20,50,60,60,50,8000000,1,8000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
378,CF,Jason Toston,San Antonio Wild Horses,MLB,1998-02-01,27,"6' 0""",200 lbs,R,R,V.Pop,V.Pop,71,71,N,L,L,N,L,L,Normal,Normal,-,-,-,80,40,60,55,50,80,40,60,55,50,80,40,60,55,50,80,40,60,55,50,50,50,Line Drive,Spray,Pull,20,20,20,55,45,45,20,75,70,75,-,20,60,35,35,25,80,75,80,75,20,60,35,35,25,80,75,80,55,55,55,55,3400000,1,3400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1123,CF,Danny Townsend,Chicago Broncos,MLB,1998-06-23,27,"6' 1""",200 lbs,R,R,Insig.,Fair,44,44,N,N,N,N,N,H,Normal,Normal,-,-,-,50,45,50,50,50,50,45,50,50,50,50,45,50,50,50,50,45,50,50,50,50,50,Normal,Pull,Spray,25,25,25,55,45,50,50,70,70,70,-,20,65,50,45,40,80,65,75,80,20,65,50,45,40,80,65,75,60,55,55,65,11000000,3,36500000,3,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
1528,CF,Drew Trapp,Oakland Air Riders,MLB,1998-02-16,27,"6' 2""",200 lbs,R,R,Unkn.,Insig.,42,42,N,N,N,N,N,L,Normal,Iron Man,-,-,-,30,70,55,55,55,30,70,55,55,55,30,70,55,55,55,30,70,55,55,55,50,50,Flyball,Pull,Normal,20,20,20,55,45,45,45,65,80,65,-,20,70,45,40,35,80,60,70,80,20,70,45,40,35,80,60,70,65,60,60,60,6100000,1,6100000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1006,CF,Jamal Turner,Albuquerque Tempest,MLB,1998-09-22,27,"6' 0""",200 lbs,R,R,Insig.,Insig.,58,58,L,L,L,L,L,L,Normal,Normal,-,-,-,60,60,50,55,65,60,60,50,55,65,60,60,50,55,65,60,60,50,55,65,50,50,Line Drive,Normal,Normal,25,25,20,60,45,40,45,60,75,80,-,20,65,50,35,35,75,55,75,80,20,65,50,35,35,75,55,75,65,65,65,70,11500000,1,11500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1585,C,Winston Tyson,Chicago Broncos,MLB,1998-11-20,27,"6' 4""",200 lbs,R,R,Unkn.,Unkn.,42,42,N,N,L,N,L,L,Normal,Normal,-,-,-,60,60,55,60,25,60,60,55,60,25,60,60,55,60,25,60,60,55,60,25,50,50,Line Drive,Pull,Normal,50,50,35,30,30,55,40,30,40,55,-,40,40,20,20,20,25,20,20,50,40,40,20,20,20,25,20,20,50,50,50,55,2200000,1,2200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
40,1B,Phil Ulrich,Jersey City Timberjacks,MLB,1998-11-22,27,"6' 7""",200 lbs,R,R,Unkn.,Unkn.,46,46,L,L,L,L,L,L,Normal,Durable,-,-,-,50,50,50,55,55,50,50,50,55,55,50,50,50,55,55,50,50,50,55,55,50,50,Normal,Normal,Normal,20,20,20,50,45,45,70,35,35,45,-,20,80,50,40,40,30,20,25,75,20,80,50,40,40,30,20,25,30,25,25,35,5500000,1,5500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,200.66
903,CF,Arturo Valentin,San Francisco Ramblers,MLB,1998-01-24,27,"6' 1""",200 lbs,R,R,Insig.,Insig.,59,59,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,65,60,60,50,50,65,60,60,50,50,65,60,60,50,50,65,60,60,50,50,Flyball,Normal,Spray,25,25,20,50,35,45,40,60,70,70,-,20,60,40,35,30,75,55,75,70,20,60,40,35,30,75,55,75,70,70,70,75,7000000,1,7000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
776,LF,Luis Vallejo,Portland Apple Sox,MLB,1998-04-30,27,"6' 4""",200 lbs,R,R,Insig.,Fair,46,46,N,N,N,H,N,N,Normal,Normal,-,-,-,50,45,50,50,55,50,45,50,50,55,50,45,50,50,55,50,45,50,50,55,50,50,Normal,Spray,Spray,20,20,25,50,45,45,20,70,50,60,-,20,70,30,35,25,80,70,75,75,20,70,30,35,25,80,70,75,30,30,30,30,20000000,3,60000000,3,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
785,CF,Ray Van Steenkiste,Portland Apple Sox,MLB,1998-04-02,27,"6' 0""",200 lbs,R,R,Pop.,Pop.,72,72,L,L,L,L,L,L,Normal,Normal,-,-,-,65,55,50,60,65,65,55,50,60,65,65,55,50,60,65,65,55,50,60,65,50,50,Line Drive,Normal,Normal,20,20,20,40,35,45,35,70,75,70,-,20,50,25,30,20,80,70,80,65,20,50,25,30,20,80,70,80,80,80,80,80,2800000,1,2800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1372,LF,Travis Vance,Mesa Storm,MLB,1998-11-11,27,"6' 4""",200 lbs,R,R,Insig.,Insig.,53,53,N,L,N,N,N,N,Normal,Normal,-,-,-,45,55,60,60,65,45,55,60,60,65,45,55,60,60,65,45,55,60,60,65,50,50,Flyball,Normal,Normal,25,25,20,35,30,35,20,60,35,75,-,20,45,20,20,20,70,50,65,45,20,45,20,20,20,70,50,65,40,50,50,35,4000000,1,4000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
1545,C,Tim Vargas,New York Legends,MLB,1998-07-11,27,"6' 4""",200 lbs,R,R,Unkn.,Insig.,45,45,N,N,H,N,N,N,Normal,Normal,-,-,-,50,60,55,45,40,50,60,55,45,40,50,60,55,45,40,50,60,55,45,40,50,50,Line Drive,Pull,Normal,75,65,50,30,40,35,25,40,40,35,-,65,45,20,20,20,40,20,30,55,65,45,20,20,20,40,20,30,50,50,50,50,11918000,1,11918000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
1593,C,Travis Vavrek,Los Angeles Daredevils,MLB,1998-01-13,27,"6' 1""",200 lbs,R,R,Unkn.,Unkn.,43,43,N,N,N,N,N,N,Normal,Fragile,-,-,-,50,50,50,50,55,50,50,50,50,55,50,50,50,50,55,50,50,50,50,55,50,50,Normal,Normal,Normal,50,50,50,55,40,45,30,30,55,45,-,45,60,40,35,30,30,20,25,75,45,60,40,35,30,30,20,25,40,50,50,45,580000,1,580000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
